timestamp,open,high,low,close,volume
2026-03-05 20:00:00+08:00,91.75,92.15,87.86,88.73,5889918.25
2026-03-06 08:00:00+08:00,88.74,89.26,87.05,87.2,3611116.67
2026-03-06 20:00:00+08:00,87.2,87.22,83.56,84.65,6246550.79
2026-03-07 08:00:00+08:00,84.65,85.03,83.83,84.59,2110776.89
2026-03-07 20:00:00+08:00,84.6,84.72,82.22,83.17,2598676.75
2026-03-08 08:00:00+08:00,83.17,84.06,81.66,82.74,3164713.02
2026-03-08 20:00:00+08:00,82.74,82.94,80.16,81.54,4601126.6
2026-03-09 08:00:00+08:00,81.55,84.58,81.49,83.51,5226976.09
2026-03-09 20:00:00+08:00,83.52,87.03,83.34,84.9,6237438.7
2026-03-10 08:00:00+08:00,84.91,87.65,84.78,86.75,4738661.68
2026-03-10 20:00:00+08:00,86.76,88.78,84.85,85.81,6982505.57
2026-03-11 08:00:00+08:00,85.81,86.84,84.3,84.49,3778074.28
2026-03-11 20:00:00+08:00,84.49,88.08,84.28,86.53,6908187.05
2026-03-12 08:00:00+08:00,86.53,87.09,84.62,86.76,4565136.22
2026-03-12 20:00:00+08:00,86.76,87.66,85.03,86.79,5952719.07
2026-03-13 08:00:00+08:00,86.78,91.12,86.66,90.27,6842420.55
2026-03-13 20:00:00+08:00,90.26,92.97,87.68,88.12,8018343.52
2026-03-14 08:00:00+08:00,88.12,88.65,86.44,86.9,2805754.6
2026-03-14 20:00:00+08:00,86.89,88.11,86.55,87.98,1725206.57
2026-03-15 08:00:00+08:00,87.98,88.83,87.52,88.51,2626780.68
2026-03-15 20:00:00+08:00,88.51,93.23,87.3,92.29,5528844.18
2026-03-16 08:00:00+08:00,92.29,94.29,91.14,93.7,6484265.97
2026-03-16 20:00:00+08:00,93.69,97.63,92.3,96.14,7233166.47
2026-03-17 08:00:00+08:00,96.14,96.94,93.11,93.59,4817443.73
2026-03-17 20:00:00+08:00,93.6,95.56,93.08,94.55,3931131.6
2026-03-18 08:00:00+08:00,94.55,95.59,91.73,91.94,3950738.77
2026-03-18 20:00:00+08:00,91.94,92.04,88.46,90.02,6744853.49
2026-03-19 08:00:00+08:00,90.02,91.37,88.56,89.57,4011637.12
2026-03-19 20:00:00+08:00,89.57,89.57,86.88,88.84,4970933.79
2026-03-20 08:00:00+08:00,88.83,90.41,88.43,89.09,3255843.95
2026-03-20 20:00:00+08:00,89.09,90.22,88.07,89.79,3753277.2
2026-03-21 08:00:00+08:00,89.8,90.77,89.66,89.9,1941270.09
2026-03-21 20:00:00+08:00,89.89,90.37,87.04,87.48,2364467.45
2026-03-22 08:00:00+08:00,87.47,89.14,86.18,86.77,4341774.56
2026-03-22 20:00:00+08:00,86.78,87.67,85.01,86.16,3257267.42
2026-03-23 08:00:00+08:00,86.16,91.93,85.02,88.75,8227568.46
2026-03-23 20:00:00+08:00,88.75,92.25,88.28,91.4,5710135.34
2026-03-24 08:00:00+08:00,91.39,92.19,89.91,91.72,4154753.93
2026-03-24 20:00:00+08:00,91.73,91.82,88.34,90.75,5823510.76
2026-03-25 08:00:00+08:00,90.76,93.45,90.66,92.94,4538417.01
2026-03-25 20:00:00+08:00,92.93,93.4,90.96,91.66,4230942.66
2026-03-26 08:00:00+08:00,91.65,91.94,87.37,87.5,4612667.78
2026-03-26 20:00:00+08:00,87.51,88.2,85.37,86.48,5183705.29
2026-03-27 08:00:00+08:00,86.48,86.99,82.55,83.29,5783358.73
2026-03-27 20:00:00+08:00,83.3,83.93,81.74,83.02,4470820.6
2026-03-28 08:00:00+08:00,83.02,83.64,82.18,82.88,2428079.98
2026-03-28 20:00:00+08:00,82.87,84.25,81.6,82.02,3583876.13
2026-03-29 08:00:00+08:00,82.02,83.18,81.79,82.52,2189573.65
2026-03-29 20:00:00+08:00,82.52,82.59,78.75,81.34,4709986.27
2026-03-30 08:00:00+08:00,81.35,84.88,81.06,84.2,5534502.55
2026-03-30 20:00:00+08:00,84.21,84.97,81.91,82.51,4470018.03
2026-03-31 08:00:00+08:00,82.51,84.59,79.86,80.8,5588325.86
2026-03-31 20:00:00+08:00,80.8,83.44,80.34,83.15,6289678.65
2026-04-01 08:00:00+08:00,83.15,84.7,82.43,83.31,4238252.96
2026-04-01 20:00:00+08:00,83.32,86.58,80.71,81.14,8717737.14
2026-04-02 08:00:00+08:00,81.13,81.74,78.1,78.28,6889468.05
2026-04-02 20:00:00+08:00,78.28,79.86,76.63,78.89,6622203.51
2026-04-03 08:00:00+08:00,78.9,80.42,78.81,80.14,3976990.19
2026-04-03 20:00:00+08:00,80.13,80.89,79.11,80.33,3213316.16
2026-04-04 08:00:00+08:00,80.34,80.5,79.85,80.15,1457907.72
2026-04-04 20:00:00+08:00,80.14,81.62,79.48,80.79,3248144.81
2026-04-05 08:00:00+08:00,80.8,80.81,79.34,79.87,2520384.38
