timestamp,open,high,low,close,volume
2026-03-06 04:00:00+08:00,88.7,89.8,88.5,89.08,633461.17
2026-03-06 06:00:00+08:00,89.07,89.37,88.57,88.73,301977.1
2026-03-06 08:00:00+08:00,88.74,89.22,87.95,89.07,451099.57
2026-03-06 10:00:00+08:00,89.07,89.26,88.07,88.35,824354.75
2026-03-06 12:00:00+08:00,88.35,88.53,87.44,87.84,678614.71
2026-03-06 14:00:00+08:00,87.84,88.86,87.62,88.64,555020.63
2026-03-06 16:00:00+08:00,88.63,88.63,87.11,87.43,607703.53
2026-03-06 18:00:00+08:00,87.43,87.94,87.05,87.2,494323.48
2026-03-06 20:00:00+08:00,87.2,87.22,85.5,85.53,1845037.95
2026-03-06 22:00:00+08:00,85.53,85.7,83.88,84.57,2123389.45
2026-03-07 00:00:00+08:00,84.57,84.97,83.56,84.15,914606.43
2026-03-07 02:00:00+08:00,84.15,85.83,84.12,85.14,647893.19
2026-03-07 04:00:00+08:00,85.14,85.4,84.38,84.68,427571.1
2026-03-07 06:00:00+08:00,84.69,85.01,84.48,84.65,288052.67
2026-03-07 08:00:00+08:00,84.65,85.03,84.45,84.66,435003.25
2026-03-07 10:00:00+08:00,84.67,85.01,84.27,84.48,360940.47
2026-03-07 12:00:00+08:00,84.49,84.51,83.87,84.29,335731.73
2026-03-07 14:00:00+08:00,84.28,84.41,83.83,84.28,337869.77
2026-03-07 16:00:00+08:00,84.27,84.63,84.08,84.51,338781.93
2026-03-07 18:00:00+08:00,84.52,84.85,84.2,84.59,302449.74
2026-03-07 20:00:00+08:00,84.6,84.72,84.03,84.23,284702.44
2026-03-07 22:00:00+08:00,84.22,84.36,83.34,83.69,641478.37
2026-03-08 00:00:00+08:00,83.68,84.02,83.43,83.57,266280.58
2026-03-08 02:00:00+08:00,83.57,83.58,82.22,82.46,874610.36
2026-03-08 04:00:00+08:00,82.47,83.24,82.45,83.23,318732.74
2026-03-08 06:00:00+08:00,83.23,83.27,82.6,83.17,212872.26
2026-03-08 08:00:00+08:00,83.17,83.43,82.64,82.91,337892.98
2026-03-08 10:00:00+08:00,82.92,83.04,82.02,82.27,599066.97
2026-03-08 12:00:00+08:00,82.28,82.74,81.66,82.44,558076.45
2026-03-08 14:00:00+08:00,82.44,83.05,82.21,82.88,412680.26
2026-03-08 16:00:00+08:00,82.89,83.33,82.46,83.1,446289.85
