timestamp,open,high,low,close,volume
2026-03-06 04:00:00+08:00,88.7,89.8,88.5,88.73,935438.27
2026-03-06 08:00:00+08:00,88.74,89.26,87.95,88.35,1275454.32
2026-03-06 12:00:00+08:00,88.35,88.86,87.44,88.64,1233635.34
2026-03-06 16:00:00+08:00,88.63,88.63,87.05,87.2,1102027.01
2026-03-06 20:00:00+08:00,87.2,87.22,83.88,84.57,3968427.4
2026-03-07 00:00:00+08:00,84.57,85.83,83.56,85.14,1562499.62
2026-03-07 04:00:00+08:00,85.14,85.4,84.38,84.65,715623.77
2026-03-07 08:00:00+08:00,84.65,85.03,84.27,84.48,795943.72
2026-03-07 12:00:00+08:00,84.49,84.51,83.83,84.28,673601.5
2026-03-07 16:00:00+08:00,84.27,84.85,84.08,84.59,641231.67
2026-03-07 20:00:00+08:00,84.6,84.72,83.34,83.69,926180.81
2026-03-08 00:00:00+08:00,83.68,84.02,82.22,82.46,1140890.94
2026-03-08 04:00:00+08:00,82.47,83.27,82.45,83.17,531605.0
2026-03-08 08:00:00+08:00,83.17,83.43,82.02,82.27,936959.95
2026-03-08 12:00:00+08:00,82.28,83.05,81.66,82.88,970756.71
2026-03-08 16:00:00+08:00,82.89,84.06,82.46,82.74,1256996.36
2026-03-08 20:00:00+08:00,82.74,82.94,81.12,82.0,1742118.44
2026-03-09 00:00:00+08:00,82.0,82.61,81.24,82.42,954969.98
2026-03-09 04:00:00+08:00,82.42,82.91,80.16,81.54,1904038.18
2026-03-09 08:00:00+08:00,81.55,84.48,81.49,83.1,2210433.76
2026-03-09 12:00:00+08:00,83.1,84.58,82.25,83.11,1615137.6
2026-03-09 16:00:00+08:00,83.12,84.56,82.87,83.51,1401404.73
2026-03-09 20:00:00+08:00,83.52,85.7,83.34,85.0,2780639.92
2026-03-10 00:00:00+08:00,85.0,87.03,84.26,85.92,2285405.78
2026-03-10 04:00:00+08:00,85.93,86.31,84.78,84.9,1171393.0
2026-03-10 08:00:00+08:00,84.91,86.88,84.78,85.52,1646889.01
2026-03-10 12:00:00+08:00,85.52,86.92,85.34,86.65,1389313.63
2026-03-10 16:00:00+08:00,86.66,87.65,86.53,86.75,1702459.04
2026-03-10 20:00:00+08:00,86.76,88.58,84.85,88.32,3244106.19
2026-03-11 00:00:00+08:00,88.31,88.78,85.58,85.97,2385989.95
2026-03-11 04:00:00+08:00,85.97,86.38,84.94,85.81,1352409.43
2026-03-11 08:00:00+08:00,85.81,86.22,85.43,85.56,895693.53
2026-03-11 12:00:00+08:00,85.57,86.84,85.08,85.39,1317920.36
2026-03-11 16:00:00+08:00,85.39,85.55,84.3,84.49,1564460.39
2026-03-11 20:00:00+08:00,84.49,87.35,84.28,85.36,3425645.44
2026-03-12 00:00:00+08:00,85.36,88.08,85.24,87.25,2602583.58
2026-03-12 04:00:00+08:00,87.26,87.9,86.4,86.53,879958.03
2026-03-12 08:00:00+08:00,86.53,86.72,84.62,84.94,1323762.28
2026-03-12 12:00:00+08:00,84.94,85.86,84.81,85.75,1267827.64
2026-03-12 16:00:00+08:00,85.74,87.09,85.3,86.76,1973546.3
2026-03-12 20:00:00+08:00,86.76,87.66,85.03,86.53,3562737.64
2026-03-13 00:00:00+08:00,86.53,87.07,85.62,86.75,1594515.18
2026-03-13 04:00:00+08:00,86.75,87.19,85.9,86.79,795466.25
2026-03-13 08:00:00+08:00,86.78,91.12,86.66,89.67,3740828.51
2026-03-13 12:00:00+08:00,89.66,89.7,88.1,88.63,1359327.56
2026-03-13 16:00:00+08:00,88.63,90.4,88.27,90.27,1742264.48
2026-03-13 20:00:00+08:00,90.26,92.97,89.25,89.42,4584380.15
2026-03-14 00:00:00+08:00,89.43,90.14,88.3,88.85,2324775.62
2026-03-14 04:00:00+08:00,88.85,89.09,87.68,88.12,1109187.75
2026-03-14 08:00:00+08:00,88.12,88.56,87.74,88.36,649230.02
2026-03-14 12:00:00+08:00,88.35,88.65,86.83,87.25,1198059.64
2026-03-14 16:00:00+08:00,87.26,87.49,86.44,86.9,958464.94
2026-03-14 20:00:00+08:00,86.89,87.32,86.56,86.68,780104.71
2026-03-15 00:00:00+08:00,86.67,87.08,86.55,86.94,340653.95
2026-03-15 04:00:00+08:00,86.95,88.11,86.8,87.98,604447.91
2026-03-15 08:00:00+08:00,87.98,88.6,87.52,87.81,1018626.71
2026-03-15 12:00:00+08:00,87.81,88.66,87.8,88.17,876622.32
2026-03-15 16:00:00+08:00,88.17,88.83,88.09,88.51,731531.65
2026-03-15 20:00:00+08:00,88.51,88.52,87.3,87.85,1064578.78
2026-03-16 00:00:00+08:00,87.85,88.8,87.41,88.13,980887.79
2026-03-16 04:00:00+08:00,88.13,93.23,87.93,92.29,3483377.61
2026-03-16 08:00:00+08:00,92.29,93.93,91.14,93.15,2727968.52
2026-03-16 12:00:00+08:00,93.14,94.29,92.91,93.52,2430633.48
2026-03-16 16:00:00+08:00,93.52,93.98,92.52,93.7,1325663.97
2026-03-16 20:00:00+08:00,93.69,95.09,92.3,93.15,3499564.75
2026-03-17 00:00:00+08:00,93.14,95.44,93.06,95.17,1690055.23
2026-03-17 04:00:00+08:00,95.17,97.63,95.0,96.14,2043546.49
2026-03-17 08:00:00+08:00,96.14,96.94,93.65,94.01,2129542.31
2026-03-17 12:00:00+08:00,94.01,94.6,93.11,94.38,1271634.0
2026-03-17 16:00:00+08:00,94.37,95.05,93.2,93.59,1416267.42
2026-03-17 20:00:00+08:00,93.6,95.11,93.08,93.77,1863339.31
2026-03-18 00:00:00+08:00,93.76,95.55,93.65,94.6,1195479.32
2026-03-18 04:00:00+08:00,94.6,95.56,94.35,94.55,872312.97
2026-03-18 08:00:00+08:00,94.55,95.59,94.02,94.99,854229.18
2026-03-18 12:00:00+08:00,94.99,95.06,93.66,93.88,1213812.48
2026-03-18 16:00:00+08:00,93.88,94.38,91.73,91.94,1882697.11
2026-03-18 20:00:00+08:00,91.94,92.04,88.46,89.31,3765610.35
2026-03-19 00:00:00+08:00,89.3,90.78,88.57,89.63,1978105.27
2026-03-19 04:00:00+08:00,89.64,90.58,88.91,90.02,1001137.87
2026-03-19 08:00:00+08:00,90.02,91.37,89.71,90.66,984391.06
2026-03-19 12:00:00+08:00,90.67,90.67,88.56,89.36,1774808.98
2026-03-19 16:00:00+08:00,89.35,90.47,89.04,89.57,1252437.08
2026-03-19 20:00:00+08:00,89.57,89.57,87.08,87.57,2726573.66
2026-03-20 00:00:00+08:00,87.57,89.23,86.88,88.66,1533301.24
2026-03-20 04:00:00+08:00,88.66,89.29,88.33,88.84,711058.89
2026-03-20 08:00:00+08:00,88.83,89.76,88.79,89.53,831272.14
2026-03-20 12:00:00+08:00,89.53,89.71,88.43,89.32,1146049.98
2026-03-20 16:00:00+08:00,89.31,90.41,88.54,89.09,1278521.83
2026-03-20 20:00:00+08:00,89.09,89.7,88.45,88.91,1930228.63
2026-03-21 00:00:00+08:00,88.91,89.18,88.07,88.94,925169.08
2026-03-21 04:00:00+08:00,88.94,90.22,88.6,89.79,897879.49
2026-03-21 08:00:00+08:00,89.8,90.65,89.66,90.41,754488.71
2026-03-21 12:00:00+08:00,90.41,90.77,89.88,90.1,677237.31
2026-03-21 16:00:00+08:00,90.1,90.36,89.77,89.9,509544.07
2026-03-21 20:00:00+08:00,89.89,90.37,89.31,89.76,757655.66
2026-03-22 00:00:00+08:00,89.77,89.93,89.33,89.74,353474.51
2026-03-22 04:00:00+08:00,89.74,90.28,87.04,87.48,1253337.28
2026-03-22 08:00:00+08:00,87.47,89.1,86.18,88.61,2231919.08
2026-03-22 12:00:00+08:00,88.6,89.14,87.6,87.64,954328.81
2026-03-22 16:00:00+08:00,87.64,87.69,86.77,86.77,1155526.67
2026-03-22 20:00:00+08:00,86.78,87.67,86.75,87.52,784119.17
2026-03-23 00:00:00+08:00,87.51,87.65,86.42,86.81,713503.24
2026-03-23 04:00:00+08:00,86.81,87.12,85.01,86.16,1759645.01
2026-03-23 08:00:00+08:00,86.16,87.18,85.41,86.34,1110036.49
2026-03-23 12:00:00+08:00,86.35,87.28,85.02,85.93,1522423.25
2026-03-23 16:00:00+08:00,85.94,91.93,85.12,88.75,5595108.72
2026-03-23 20:00:00+08:00,88.75,92.25,88.28,89.91,3232284.66
2026-03-24 00:00:00+08:00,89.91,91.88,89.35,91.34,1707495.73
2026-03-24 04:00:00+08:00,91.34,91.99,90.92,91.4,770354.95
2026-03-24 08:00:00+08:00,91.39,91.64,89.91,90.3,949983.58
2026-03-24 12:00:00+08:00,90.29,91.84,89.93,91.67,1341255.48
2026-03-24 16:00:00+08:00,91.67,92.19,91.06,91.72,1863514.87
2026-03-24 20:00:00+08:00,91.73,91.82,88.61,89.68,3056556.43
2026-03-25 00:00:00+08:00,89.67,89.93,88.34,88.45,1447479.2
2026-03-25 04:00:00+08:00,88.46,91.1,88.42,90.75,1319475.13
2026-03-25 08:00:00+08:00,90.76,91.93,90.66,91.65,1349266.58
2026-03-25 12:00:00+08:00,91.66,92.94,91.54,91.75,1612004.78
2026-03-25 16:00:00+08:00,91.76,93.45,91.76,92.94,1577145.65
2026-03-25 20:00:00+08:00,92.93,93.4,90.96,91.72,2197923.14
2026-03-26 00:00:00+08:00,91.72,92.72,91.35,91.72,1081911.89
2026-03-26 04:00:00+08:00,91.72,91.92,90.97,91.66,951107.63
2026-03-26 08:00:00+08:00,91.65,91.94,90.52,91.01,972322.13
2026-03-26 12:00:00+08:00,91.01,91.02,88.73,89.02,1934856.47
2026-03-26 16:00:00+08:00,89.02,89.04,87.37,87.5,1705489.18
2026-03-26 20:00:00+08:00,87.51,88.2,86.64,87.47,1862930.45
2026-03-27 00:00:00+08:00,87.47,87.68,85.37,85.42,1693215.3
2026-03-27 04:00:00+08:00,85.41,87.08,85.38,86.48,1627559.54
2026-03-27 08:00:00+08:00,86.48,86.99,86.14,86.37,735945.36
2026-03-27 12:00:00+08:00,86.37,86.7,85.62,85.87,1086273.66
2026-03-27 16:00:00+08:00,85.86,86.08,82.55,83.29,3961139.71
2026-03-27 20:00:00+08:00,83.3,83.93,82.37,83.25,2198441.17
2026-03-28 00:00:00+08:00,83.25,83.35,81.74,82.73,1749923.69
2026-03-28 04:00:00+08:00,82.72,83.06,82.29,83.02,522455.74
2026-03-28 08:00:00+08:00,83.02,83.02,82.18,82.53,621892.55
2026-03-28 12:00:00+08:00,82.53,83.59,82.3,83.54,973584.18
2026-03-28 16:00:00+08:00,83.54,83.64,82.65,82.88,832603.25
2026-03-28 20:00:00+08:00,82.87,84.25,82.53,83.76,1969623.83
2026-03-29 00:00:00+08:00,83.76,83.88,82.95,83.21,654687.32
2026-03-29 04:00:00+08:00,83.22,83.44,81.6,82.02,959564.98
2026-03-29 08:00:00+08:00,82.02,83.18,81.79,82.95,789611.72
2026-03-29 12:00:00+08:00,82.94,82.98,82.16,82.39,744700.44
2026-03-29 16:00:00+08:00,82.39,82.78,81.93,82.52,655261.49
2026-03-29 20:00:00+08:00,82.52,82.59,81.21,81.78,1251794.08
2026-03-30 00:00:00+08:00,81.78,82.08,81.07,81.55,762447.33
2026-03-30 04:00:00+08:00,81.55,82.19,78.75,81.34,2695744.86
2026-03-30 08:00:00+08:00,81.35,83.93,81.06,83.24,2243418.29
2026-03-30 12:00:00+08:00,83.24,84.24,83.21,83.97,1502747.1
2026-03-30 16:00:00+08:00,83.97,84.88,83.55,84.2,1788337.16
2026-03-30 20:00:00+08:00,84.21,84.97,83.61,84.45,1983570.94
2026-03-31 00:00:00+08:00,84.45,84.5,81.91,82.32,1445561.28
2026-03-31 04:00:00+08:00,82.32,83.61,82.08,82.51,1040885.81
2026-03-31 08:00:00+08:00,82.51,84.59,82.1,83.56,1497072.85
2026-03-31 12:00:00+08:00,83.57,83.87,82.63,83.05,1248861.9
2026-03-31 16:00:00+08:00,83.05,83.3,79.86,80.8,2842391.11
2026-03-31 20:00:00+08:00,80.8,82.54,80.34,80.83,3203600.28
2026-04-01 00:00:00+08:00,80.82,83.44,80.81,82.66,2231158.42
2026-04-01 04:00:00+08:00,82.66,83.36,82.28,83.15,854919.95
2026-04-01 08:00:00+08:00,83.15,83.57,82.43,83.38,1083657.31
2026-04-01 12:00:00+08:00,83.38,84.7,83.19,83.79,2006290.01
2026-04-01 16:00:00+08:00,83.78,84.02,83.0,83.31,1148305.64
2026-04-01 20:00:00+08:00,83.32,83.84,82.34,83.57,2088814.56
2026-04-02 00:00:00+08:00,83.56,86.58,83.0,83.8,3889808.05
2026-04-02 04:00:00+08:00,83.81,83.85,80.71,81.14,2739114.53
2026-04-02 08:00:00+08:00,81.13,81.74,78.21,78.96,4154849.81
2026-04-02 12:00:00+08:00,78.95,79.62,78.55,79.58,1513429.16
2026-04-02 16:00:00+08:00,79.58,79.58,78.1,78.28,1221189.08
2026-04-02 20:00:00+08:00,78.28,79.66,76.63,79.0,4193192.5
2026-04-03 00:00:00+08:00,79.0,79.86,78.39,78.95,1734763.32
2026-04-03 04:00:00+08:00,78.95,79.33,78.58,78.89,694247.69
2026-04-03 08:00:00+08:00,78.9,79.75,78.81,78.97,1362319.72
2026-04-03 12:00:00+08:00,78.97,80.11,78.95,79.9,1257562.45
2026-04-03 16:00:00+08:00,79.9,80.42,79.58,80.14,1357108.02
2026-04-03 20:00:00+08:00,80.13,80.89,79.11,80.28,1907623.49
2026-04-04 00:00:00+08:00,80.28,80.65,79.82,80.15,738866.77
2026-04-04 04:00:00+08:00,80.15,80.67,79.88,80.33,566825.9
2026-04-04 08:00:00+08:00,80.34,80.36,80.0,80.11,396968.84
2026-04-04 12:00:00+08:00,80.11,80.5,80.06,80.27,348836.07
2026-04-04 16:00:00+08:00,80.27,80.35,79.85,80.15,712102.81
2026-04-04 20:00:00+08:00,80.14,81.62,79.48,81.05,1629503.73
2026-04-05 00:00:00+08:00,81.05,81.3,80.58,80.82,1098929.39
2026-04-05 04:00:00+08:00,80.82,81.03,80.57,80.79,519711.69
2026-04-05 08:00:00+08:00,80.8,80.81,80.33,80.51,599827.42
2026-04-05 12:00:00+08:00,80.52,80.54,79.34,79.54,1347176.25
2026-04-05 16:00:00+08:00,79.54,80.2,79.49,79.87,573380.71
2026-04-05 20:00:00+08:00,79.86,80.3,78.46,79.54,2062792.88
2026-04-06 00:00:00+08:00,79.54,80.18,79.33,79.78,675111.86
2026-04-06 04:00:00+08:00,79.78,82.08,79.0,81.85,2038232.86
2026-04-06 08:00:00+08:00,81.86,82.94,81.63,82.07,2041640.53
2026-04-06 12:00:00+08:00,82.07,82.31,80.91,81.77,1437567.4
2026-04-06 16:00:00+08:00,81.77,83.17,81.63,82.4,1684086.25
2026-04-06 20:00:00+08:00,82.39,82.78,81.68,82.24,1467409.15
2026-04-07 00:00:00+08:00,82.25,82.43,81.13,81.86,1017415.87
2026-04-07 04:00:00+08:00,81.86,82.1,79.53,79.95,1523827.46
2026-04-07 08:00:00+08:00,79.95,80.15,79.31,79.73,1280726.08
2026-04-07 12:00:00+08:00,79.73,80.12,79.24,79.82,1174248.07
2026-04-07 16:00:00+08:00,79.81,80.55,78.84,79.16,2180010.07
2026-04-07 20:00:00+08:00,79.16,79.34,78.31,78.81,2048371.5
2026-04-08 00:00:00+08:00,78.8,81.8,78.61,81.57,2761264.25
2026-04-08 04:00:00+08:00,81.57,87.14,81.57,85.51,4812098.07
2026-04-08 08:00:00+08:00,85.51,85.86,84.22,84.53,1551833.39
2026-04-08 12:00:00+08:00,84.53,85.06,83.84,84.47,1449787.28
2026-04-08 16:00:00+08:00,84.48,84.95,84.12,84.42,969610.46
2026-04-08 20:00:00+08:00,84.42,84.94,82.45,83.29,2392655.35
2026-04-09 00:00:00+08:00,83.28,84.16,82.74,83.16,1015559.78
2026-04-09 04:00:00+08:00,83.15,83.58,82.17,82.52,861538.72
2026-04-09 08:00:00+08:00,82.52,82.63,81.65,81.99,1219789.73
2026-04-09 12:00:00+08:00,81.98,82.43,81.68,82.22,932734.95
2026-04-09 16:00:00+08:00,82.23,82.66,81.98,82.12,1109879.24
2026-04-09 20:00:00+08:00,82.12,83.9,81.37,83.71,2017130.27
2026-04-10 00:00:00+08:00,83.71,84.69,82.87,84.12,2317734.32
2026-04-10 04:00:00+08:00,84.12,85.91,83.11,83.29,1642918.47
2026-04-10 08:00:00+08:00,83.29,83.76,82.56,82.86,1383060.97
2026-04-10 12:00:00+08:00,82.85,83.55,82.83,82.91,820033.18
2026-04-10 16:00:00+08:00,82.91,83.75,82.67,83.49,1296136.72
2026-04-10 20:00:00+08:00,83.49,85.55,83.31,84.2,2651879.73
2026-04-11 00:00:00+08:00,84.2,85.44,84.06,85.41,868995.35
2026-04-11 04:00:00+08:00,85.41,85.64,84.59,84.77,622597.66
2026-04-11 08:00:00+08:00,84.78,84.87,84.19,84.36,693048.39
2026-04-11 12:00:00+08:00,84.36,84.57,83.82,84.23,725620.45
2026-04-11 16:00:00+08:00,84.23,84.75,83.71,84.2,1124094.15
2026-04-11 20:00:00+08:00,84.19,84.84,83.76,84.62,1257901.37
2026-04-12 00:00:00+08:00,84.62,86.24,84.54,85.98,1461868.01
2026-04-12 04:00:00+08:00,85.99,86.13,84.47,84.88,984114.82
2026-04-12 08:00:00+08:00,84.88,84.96,81.81,82.26,2675906.33
2026-04-12 12:00:00+08:00,82.26,82.45,82.01,82.23,720836.97
2026-04-12 16:00:00+08:00,82.22,82.35,81.9,82.16,718305.55
2026-04-12 20:00:00+08:00,82.15,82.5,81.24,81.54,1822770.56
2026-04-13 00:00:00+08:00,81.54,82.27,81.48,81.92,546886.07
2026-04-13 04:00:00+08:00,81.92,82.84,81.22,81.49,1384033.12
2026-04-13 08:00:00+08:00,81.49,82.39,81.36,81.86,698456.92
2026-04-13 12:00:00+08:00,81.87,82.56,81.48,82.12,1057294.19
2026-04-13 16:00:00+08:00,82.11,82.23,81.61,81.81,852468.78
2026-04-13 20:00:00+08:00,81.81,83.79,81.77,82.63,2698129.82
2026-04-14 00:00:00+08:00,82.62,84.23,82.29,84.07,1700735.42
2026-04-14 04:00:00+08:00,84.08,86.8,83.79,86.51,2660811.4
2026-04-14 08:00:00+08:00,86.51,86.74,85.66,86.03,1578016.89
2026-04-14 12:00:00+08:00,86.03,86.17,85.4,85.88,1208707.5
2026-04-14 16:00:00+08:00,85.88,86.57,85.58,85.76,1268057.93
2026-04-14 20:00:00+08:00,85.75,87.64,85.21,85.92,2784390.75
2026-04-15 00:00:00+08:00,85.92,86.14,83.65,83.89,1982204.99
2026-04-15 04:00:00+08:00,83.89,84.09,83.22,83.65,1249387.91
2026-04-15 08:00:00+08:00,83.66,84.02,83.08,83.4,1362935.35
2026-04-15 12:00:00+08:00,83.4,83.74,82.59,82.88,1292457.72
2026-04-15 16:00:00+08:00,82.88,83.66,82.69,83.55,1265304.09
2026-04-15 20:00:00+08:00,83.54,84.46,83.16,83.96,1601496.51
2026-04-16 00:00:00+08:00,83.95,85.81,83.85,85.48,1470410.34
2026-04-16 04:00:00+08:00,85.48,85.57,84.13,84.85,1086240.42
2026-04-16 08:00:00+08:00,84.86,85.55,84.41,85.25,833525.29
2026-04-16 12:00:00+08:00,85.24,85.61,84.94,85.16,779168.96
2026-04-16 16:00:00+08:00,85.16,85.47,84.58,85.02,1138215.85
2026-04-16 20:00:00+08:00,85.01,87.1,83.74,86.58,3619201.6
2026-04-17 00:00:00+08:00,86.58,90.1,85.55,90.05,3616345.37
2026-04-17 04:00:00+08:00,90.05,90.47,88.69,89.01,1731863.15
2026-04-17 08:00:00+08:00,89.02,89.14,87.41,87.67,1378391.32
2026-04-17 12:00:00+08:00,87.67,88.44,87.31,88.1,1095729.28
2026-04-17 16:00:00+08:00,88.09,89.47,87.31,88.16,2089423.41
2026-04-17 20:00:00+08:00,88.16,90.74,87.86,89.91,4619310.88
2026-04-18 00:00:00+08:00,89.91,90.59,88.83,89.17,1617282.31
2026-04-18 04:00:00+08:00,89.18,89.42,88.37,88.71,787948.98
2026-04-18 08:00:00+08:00,88.71,89.11,88.16,88.27,667960.43
2026-04-18 12:00:00+08:00,88.28,88.61,88.11,88.41,677112.08
2026-04-18 16:00:00+08:00,88.42,88.47,86.23,86.49,2047385.23
2026-04-18 20:00:00+08:00,86.48,86.92,86.35,86.72,923004.15
2026-04-19 00:00:00+08:00,86.71,86.95,85.72,86.06,981351.08
2026-04-19 04:00:00+08:00,86.06,86.41,85.84,86.1,526345.77
2026-04-19 08:00:00+08:00,86.1,86.32,85.17,85.55,956805.78
2026-04-19 12:00:00+08:00,85.55,85.9,84.36,84.8,1667781.93
2026-04-19 16:00:00+08:00,84.8,85.64,84.38,85.54,1438985.72
2026-04-19 20:00:00+08:00,85.55,87.08,85.5,86.32,2057883.51
2026-04-20 00:00:00+08:00,86.32,86.46,84.82,85.3,1028740.98
2026-04-20 04:00:00+08:00,85.29,85.33,82.88,83.43,1965830.47
2026-04-20 08:00:00+08:00,83.43,84.55,83.29,84.52,842826.33
2026-04-20 12:00:00+08:00,84.53,85.73,83.7,84.69,1351023.23
2026-04-20 16:00:00+08:00,84.69,85.37,84.5,85.02,895363.46
2026-04-20 20:00:00+08:00,85.02,85.85,84.36,85.81,1999759.63
2026-04-21 00:00:00+08:00,85.82,86.19,85.22,85.76,1048340.38
2026-04-21 04:00:00+08:00,85.76,86.19,85.17,85.25,667680.07
2026-04-21 08:00:00+08:00,85.25,85.79,84.94,85.13,851232.39
2026-04-21 12:00:00+08:00,85.12,85.96,84.98,85.66,982863.1
2026-04-21 16:00:00+08:00,85.67,86.32,85.47,85.79,843567.22
2026-04-21 20:00:00+08:00,85.8,86.85,85.12,86.0,1854011.82
2026-04-22 00:00:00+08:00,86.0,86.25,84.24,84.51,1559783.37
2026-04-22 04:00:00+08:00,84.51,86.09,84.4,85.99,934130.73
2026-04-22 08:00:00+08:00,85.99,87.85,85.97,87.23,1836363.71
2026-04-22 12:00:00+08:00,87.22,88.33,86.94,88.03,1879121.17
2026-04-22 16:00:00+08:00,88.03,88.83,87.56,88.28,1089858.57
2026-04-22 20:00:00+08:00,88.29,89.28,87.98,88.15,1776717.95
2026-04-23 00:00:00+08:00,88.15,88.43,87.04,87.33,1217947.37
2026-04-23 04:00:00+08:00,87.34,87.68,86.73,86.82,672273.94
2026-04-23 08:00:00+08:00,86.83,87.11,85.4,85.72,1720717.5
2026-04-23 12:00:00+08:00,85.71,86.19,85.45,85.84,991627.43
2026-04-23 16:00:00+08:00,85.84,85.88,85.1,85.77,1101239.55
2026-04-23 20:00:00+08:00,85.77,86.6,85.49,86.3,1622327.02
